clip_id,syllable,filename,freq_rank,heard,status
v03546,nhót,v03546.mp3,4100,nhớ,mismatch
v03547,nhô,v03547.mp3,3490,nhiều,mismatch
v03548,nhôm,v03548.mp3,3034,nhầm,mismatch
v03549,nhôn,v03549.mp3,6511,nhung,mismatch
v03550,nhông,v03550.mp3,4664,nhông,ok
v03551,nhõm,v03551.mp3,3395,nhấm,mismatch
v03552,nhõn,v03552.mp3,6859,nhẫn,mismatch
v03553,nhõng,v03553.mp3,4874,nhỏng,tone_mismatch
v03554,nhù,v03554.mp3,6674,nhô,mismatch
v03555,nhùi,v03555.mp3,6544,nhùi,ok
v03556,nhùn,v03556.mp3,4988,từnhùng,mismatch
v03557,nhùng,v03557.mp3,4869,từnhùng,mismatch
v03558,nhú,v03558.mp3,4505,từnhúc,mismatch
v03559,nhúa,v03559.mp3,6278,nhúa,ok
v03560,nhúc,v03560.mp3,3945,nhúc,ok
v03561,nhúm,v03561.mp3,4474,từnhúm,mismatch
v03562,nhún,v03562.mp3,3684,nhúng,mismatch
v03563,nhúng,v03563.mp3,3026,nhúng,ok
v03564,nhúp,v03564.mp3,6468,nhiếp,mismatch
v03565,nhút,v03565.mp3,3323,nhúc,mismatch
v03566,nhăm,v03566.mp3,4571,nhăm,ok
v03567,nhăn,v03567.mp3,2405,nhưng,mismatch
v03568,nhăng,v03568.mp3,3780,nhưng,mismatch
v03569,nhĩ,v03569.mp3,1980,nghĩ,mismatch
v03570,nhũ,v03570.mp3,3407,ơinhủ,mismatch
v03571,nhũn,v03571.mp3,4450,từnhủng,mismatch
v03572,nhũng,v03572.mp3,1256,từnhũn,mismatch
v03573,nhơ,v03573.mp3,4266,tựnhờ,mismatch
v03574,nhơn,v03574.mp3,1711,nhưng,mismatch
v03575,như,v03575.mp3,43,như,ok
v03576,nhưn,v03576.mp3,6400,nhưng,mismatch
v03577,nhưng,v03577.mp3,70,nhưng,ok
v03578,nhương,v03578.mp3,5300,tựnhiên,mismatch
v03579,nhướn,v03579.mp3,6335,những,mismatch
v03580,nhường,v03580.mp3,2238,nhưng,mismatch
v03581,nhưỡng,v03581.mp3,3220,những,mismatch
v03582,nhược,v03582.mp3,2433,nhược,ok
v03583,nhượng,v03583.mp3,1732,nhường,tone_mismatch
v03584,nhạ,v03584.mp3,2907,từnhà,mismatch
v03585,nhạc,v03585.mp3,499,tườngnhạc,mismatch
v03586,nhại,v03586.mp3,3840,nhảy,mismatch
v03587,nhạn,v03587.mp3,4095,nhàn,tone_mismatch
v03588,nhạnh,v03588.mp3,4731,nhận,mismatch
v03589,nhạo,v03589.mp3,4182,nhậu,mismatch
v03590,nhạp,v03590.mp3,7109,nhạc,mismatch
v03591,nhạt,v03591.mp3,2060,từnhật,mismatch
v03592,nhạy,v03592.mp3,1731,nhảy,tone_mismatch
v03593,nhả,v03593.mp3,3599,từnhã,mismatch
v03594,nhải,v03594.mp3,6191,từnhảy,mismatch
v03595,nhảm,v03595.mp3,3581,từnhảm,mismatch
v03596,nhản,v03596.mp3,4179,nhãn,tone_mismatch
v03597,nhảnh,v03597.mp3,3851,nhẫn,mismatch
v03598,nhảu,v03598.mp3,4845,nhẩu,mismatch
v03599,nhảy,v03599.mp3,1315,vậy,mismatch
v03600,nhấc,v03600.mp3,3427,nhất,mismatch
v03601,nhấm,v03601.mp3,3876,nhấm,ok
v03602,nhấn,v03602.mp3,973,nhấn,ok
v03603,nhấp,v03603.mp3,3378,nhấp,ok
v03604,nhất,v03604.mp3,92,từnhất,mismatch
v03605,nhầm,v03605.mp3,1665,tưnhầm,mismatch
v03606,nhầy,v03606.mp3,3443,nhầy,ok
v03607,nhẩm,v03607.mp3,3774,nhẫm,tone_mismatch
v03608,nhẩn,v03608.mp3,5039,nhẫn,tone_mismatch
v03609,nhẩu,v03609.mp3,6100,từnhẫu,mismatch
v03610,nhẩy,v03610.mp3,5477,nhảy,mismatch
v03611,nhẫm,v03611.mp3,5987,từnhẩm,mismatch
v03612,nhẫn,v03612.mp3,1733,những,mismatch
v03613,nhẫy,v03613.mp3,5778,nghỉ,mismatch
v03614,nhậm,v03614.mp3,3014,từnhầm,mismatch
v03615,nhận,v03615.mp3,90,nhẩm,mismatch
v03616,nhập,v03616.mp3,354,nhập,ok
v03617,nhật,v03617.mp3,558,từnhật,mismatch
v03618,nhậu,v03618.mp3,1655,nhậu,ok
v03619,nhậy,v03619.mp3,6248,nghỉ,mismatch
v03620,nhắc,v03620.mp3,960,nhắc,ok
v03621,nhắm,v03621.mp3,2234,nhấm,mismatch
v03622,nhắn,v03622.mp3,1314,nhấn,mismatch
v03623,nhắng,v03623.mp3,5373,nhấn,mismatch
v03624,nhắt,v03624.mp3,5061,nhắc,mismatch
v03625,nhằm,v03625.mp3,693,nhầm,mismatch
v03626,nhằn,v03626.mp3,3135,nhang,mismatch
v03627,nhằng,v03627.mp3,4149,nhăng,tone_mismatch
v03628,nhẳng,v03628.mp3,5922,từnhẫn,mismatch
v03629,nhẵn,v03629.mp3,4124,nhẫn,mismatch
v03630,nhặn,v03630.mp3,4321,từnhàng,mismatch
v03631,nhặng,v03631.mp3,4798,từnhẵn,mismatch
v03632,nhặt,v03632.mp3,1979,nhật,mismatch
v03633,nhẹ,v03633.mp3,918,từnhẹ,mismatch
v03634,nhẹm,v03634.mp3,4665,nhiềm,mismatch
v03635,nhẹn,v03635.mp3,3202,nhện,mismatch
v03636,nhẹp,v03636.mp3,5199,từnhiệt,mismatch
v03637,nhẹt,v03637.mp3,3463,từnhật,mismatch
v03638,nhẻm,v03638.mp3,4679,nhiễm,mismatch
v03639,nhẽ,v03639.mp3,3894,dạ,mismatch
v03640,nhẽo,v03640.mp3,3826,nhẽo,ok
v03641,nhếch,v03641.mp3,3598,nhất,mismatch
v03642,nhền,v03642.mp3,6641,tựnhiên,mismatch
v03643,nhều,v03643.mp3,5921,nhiều,mismatch
v03644,nhể,v03644.mp3,6991,nhế,tone_mismatch
v03645,nhễ,v03645.mp3,4628,nhể,tone_mismatch
v03646,nhệch,v03646.mp3,6675,từnhật,mismatch
v03647,nhện,v03647.mp3,3203,từnhện,mismatch
v03648,nhỉ,v03648.mp3,3037,từnhí,mismatch
v03649,nhỉnh,v03649.mp3,3803,nhỉnh,ok
v03650,nhị,v03650.mp3,2173,chị,mismatch
v03651,nhịa,v03651.mp3,7108,nghĩa,mismatch
v03652,nhịn,v03652.mp3,2385,nhìn,tone_mismatch
v03653,nhịp,v03653.mp3,1538,nhịp,ok
v03654,nhịt,v03654.mp3,6124,nhiệt,mismatch
v03655,nhịu,v03655.mp3,6359,từnhiễu,mismatch
v03656,nhọ,v03656.mp3,3467,nhỏ,tone_mismatch
v03657,nhọc,v03657.mp3,2586,nhộc,mismatch
v03658,nhọn,v03658.mp3,2276,nhiều,mismatch
v03659,nhọt,v03659.mp3,3970,nhỏ,mismatch
v03660,nhỏ,v03660.mp3,426,nhỏ,ok
v03661,nhỏm,v03661.mp3,5711,từnhóm,mismatch
v03662,nhố,v03662.mp3,4806,nhốt,mismatch
v03663,nhối,v03663.mp3,3324,nhối,ok
v03664,nhốm,v03664.mp3,6589,từnhóm,mismatch
v03665,nhốn,v03665.mp3,4269,nhống,mismatch
v03666,nhốt,v03666.mp3,2707,nhốc,mismatch
v03667,nhồi,v03667.mp3,2506,từnhồi,mismatch
v03668,nhồm,v03668.mp3,6639,nhườm,mismatch
v03669,nhồng,v03669.mp3,5898,nhông,tone_mismatch
v03670,nhổ,v03670.mp3,2765,nhấu,mismatch
v03671,nhổm,v03671.mp3,4945,nhổm,ok
v03672,nhổn,v03672.mp3,3800,nhũng,mismatch
v03673,nhội,v03673.mp3,6144,tưnhuận,mismatch
v03674,nhộn,v03674.mp3,2362,nhiều,mismatch
v03675,nhộng,v03675.mp3,4254,nhỏng,mismatch
v03676,nhộp,v03676.mp3,7105,từnhỏ,mismatch
v03677,nhột,v03677.mp3,5701,ngủ,mismatch
v03678,nhớ,v03678.mp3,802,từnhớ,mismatch
v03679,nhớp,v03679.mp3,4972,nhấp,mismatch
v03680,nhớt,v03680.mp3,3278,nhấc,mismatch
v03681,nhờ,v03681.mp3,760,nhiều,mismatch
v03682,nhời,v03682.mp3,4994,nhảy,mismatch
v03683,nhờn,v03683.mp3,3232,từnhững,mismatch
v03684,nhở,v03684.mp3,1780,nhỡ,tone_mismatch
v03685,nhởn,v03685.mp3,4773,từnhẫn,mismatch
v03686,nhỡ,v03686.mp3,3351,nhỡ,ok
v03687,nhợ,v03687.mp3,6401,nhờ,tone_mismatch
v03688,nhợi,v03688.mp3,6546,nhởi,tone_mismatch
v03689,nhợt,v03689.mp3,3680,nhiệt,mismatch
v03690,nhụa,v03690.mp3,5442,nhũ,mismatch
v03691,nhục,v03691.mp3,2149,nhục,ok
v03692,nhụi,v03692.mp3,6588,nhúi,tone_mismatch
v03693,nhụng,v03693.mp3,6989,từnhường,mismatch
v03694,nhụt,v03694.mp3,5066,nhục,mismatch
v03695,nhủ,v03695.mp3,2471,nhú,tone_mismatch
v03696,nhủi,v03696.mp3,5777,nhủi,ok
v03697,nhức,v03697.mp3,2233,từnhất,mismatch
v03698,nhứng,v03698.mp3,6638,những,tone_mismatch
v03699,nhứt,v03699.mp3,4046,nhiếc,mismatch
v03700,nhừ,v03700.mp3,3665,cựnhừ,mismatch
v03701,nhừng,v03701.mp3,6437,nhưng,tone_mismatch
v03702,nhử,v03702.mp3,4620,nhữ,tone_mismatch
v03703,nhữ,v03703.mp3,4452,nhỉ,mismatch
v03704,những,v03704.mp3,16,chỉnh,mismatch
v03705,nhự,v03705.mp3,6279,nhược,mismatch
v03706,nhựa,v03706.mp3,1642,nhựa,ok
v03707,nhựt,v03707.mp3,3176,nhật,mismatch
v03708,ni,v03708.mp3,2609,ni,ok
v03709,nia,v03709.mp3,4494,tửđi,mismatch
v03710,nim,v03710.mp3,5656,tựnghiêm,mismatch
v03711,nin,v03711.mp3,4121,ngân,mismatch
v03712,ninh,v03712.mp3,525,nghen,mismatch
v03713,niu,v03713.mp3,3403,miuniu,mismatch
v03714,niêm,v03714.mp3,1447,nim,mismatch
v03715,niên,v03715.mp3,654,nhiều,mismatch
v03716,niêng,v03716.mp3,6435,từninh,mismatch
v03717,niêu,v03717.mp3,4344,nhiều,mismatch
v03718,niết,v03718.mp3,5420,mr,mismatch
v03719,niềm,v03719.mp3,937,niềm,ok
v03720,niền,v03720.mp3,5966,từnền,mismatch
v03721,niềng,v03721.mp3,4201,tửđình,mismatch
v03722,niễn,v03722.mp3,5938,từmiễn,mismatch
v03723,niệm,v03723.mp3,900,từnhiễm,mismatch
v03724,niện,v03724.mp3,6988,từnghiện,mismatch
v03725,niệp,v03725.mp3,6543,nhịp,mismatch
v03726,niệu,v03726.mp3,2717,từmịu,mismatch
v03727,no,v03727.mp3,2002,tựno,mismatch
v03728,noa,v03728.mp3,6012,đâuai,mismatch
v03729,noan,v03729.mp3,6734,từnoang,mismatch
v03730,noe,v03730.mp3,5792,nó,mismatch
v03731,noi,v03731.mp3,2871,từnoi,mismatch
v03732,nom,v03732.mp3,3229,năm,mismatch
v03733,non,v03733.mp3,1280,tửnon,mismatch
v03734,nong,v03734.mp3,3331,nào,mismatch
v03735,noong,v03735.mp3,5672,từnông,mismatch
v03736,noãn,v03736.mp3,4438,từmãng,mismatch
v03737,noé,v03737.mp3,5571,từmé,mismatch
v03738,noọc,v03738.mp3,6790,từhọc,mismatch
v03739,noọng,v03739.mp3,6985,từmộng,mismatch
v03740,nu,v03740.mp3,4063,noo,mismatch
v03741,nua,v03741.mp3,4057,nu,mismatch
v03742,nui,v03742.mp3,4928,tửnuôi,mismatch
v03743,num,v03743.mp3,6789,từnăm,mismatch
v03744,nun,v03744.mp3,6585,từnùng,mismatch
v03745,nung,v03745.mp3,3063,từnung,mismatch
v03746,nuy,v03746.mp3,5896,mây,mismatch
v03747,nuôi,v03747.mp3,648,từnúi,mismatch
v03748,nuôn,v03748.mp3,6982,từlũ,mismatch
v03749,nuông,v03749.mp3,4062,nóithếnósẽlàmmịnmàngxoáyxoáyxoáyxoáymịnmàngxoáymịnmàng,mismatch
v03750,nuốc,v03750.mp3,6160,từnước,mismatch
v03751,nuối,v03751.mp3,2464,từnúi,mismatch
v03752,nuốt,v03752.mp3,2457,từnước,mismatch
v03753,nuột,v03753.mp3,4295,tựnộp,mismatch
v03754,ny,v03754.mp3,3615,mèo,mismatch
v03755,nà,v03755.mp3,2887,từnạc,mismatch
v03756,nài,v03756.mp3,3604,ngày,mismatch
v03757,nàn,v03757.mp3,2345,từngàn,mismatch
v03758,nàng,v03758.mp3,1414,từnàng,mismatch
v03759,nành,v03759.mp3,2341,từngàn,mismatch
v03760,nào,v03760.mp3,212,từnào,mismatch
v03761,nàu,v03761.mp3,7114,nào,mismatch
v03762,này,v03762.mp3,20,từnày,mismatch
v03763,ná,v03763.mp3,3369,ná,ok
v03764,nác,v03764.mp3,5967,nè,mismatch
v03765,nách,v03765.mp3,3134,lắc,mismatch
v03766,nái,v03766.mp3,3773,từnãy,mismatch
v03767,nám,v03767.mp3,2577,nám,ok
v03768,nán,v03768.mp3,3989,từnắng,mismatch
v03769,náng,v03769.mp3,5951,từnắng,mismatch
v03770,náo,v03770.mp3,2456,nó,mismatch
v03771,nát,v03771.mp3,1812,từnát,mismatch
v03772,náu,v03772.mp3,3742,từnấu,mismatch
v03773,náy,v03773.mp3,3978,tửnấy,mismatch
v03774,nâm,v03774.mp3,5056,từnăm,mismatch
v03775,nân,v03775.mp3,6473,ngừng,mismatch
v03776,nâng,v03776.mp3,704,nâng,ok
v03777,nâu,v03777.mp3,2364,nâu,ok
v03778,nã,v03778.mp3,2009,từlá,mismatch
v03779,nãi,v03779.mp3,6103,từnãy,mismatch
v03780,não,v03780.mp3,1185,từnão,mismatch
v03781,nãy,v03781.mp3,4036,từnãy,mismatch
v03782,nè,v03782.mp3,4341,tựnền,mismatch
v03783,nèn,v03783.mp3,6440,tưđền,mismatch
v03784,nèo,v03784.mp3,5118,từnêu,mismatch
v03785,né,v03785.mp3,2313,nế,mismatch
v03786,ném,v03786.mp3,1740,nếm,mismatch
v03787,nén,v03787.mp3,1691,từnén,mismatch
v03788,néo,v03788.mp3,5501,nếu,mismatch
v03789,nép,v03789.mp3,3860,từmét,mismatch
v03790,nét,v03790.mp3,1331,nết,mismatch
v03791,nê,v03791.mp3,4255,nghe,mismatch
v03792,nêm,v03792.mp3,2517,nèm,mismatch
v03793,nên,v03793.mp3,89,nên,ok
v03794,nênh,v03794.mp3,7113,tựnên,mismatch
v03795,nêu,v03795.mp3,921,nếu,tone_mismatch
v03796,nì,v03796.mp3,5897,từnay,mismatch
v03797,nình,v03797.mp3,6097,nền,mismatch
v03798,ní,v03798.mp3,6436,nếp,mismatch
v03799,ních,v03799.mp3,5002,nhất,mismatch
v03800,nín,v03800.mp3,3361,từninh,mismatch
v03801,nính,v03801.mp3,6587,từninh,mismatch
v03802,níp,v03802.mp3,6542,n,mismatch
v03803,nít,v03803.mp3,3882,nhất,mismatch
v03804,níu,v03804.mp3,2797,nếu,mismatch
v03805,nò,v03805.mp3,6858,từnọ,mismatch
v03806,nòi,v03806.mp3,3845,nòi,ok
v03807,nòng,v03807.mp3,2933,từnòng,mismatch
v03808,nó,v03808.mp3,563,từnó,mismatch
v03809,nóc,v03809.mp3,2596,từnóc,mismatch
v03810,nói,v03810.mp3,123,nói,ok
v03811,nón,v03811.mp3,2652,nóng,mismatch
v03812,nóng,v03812.mp3,794,nóng,ok
v03813,nóp,v03813.mp3,6586,từnát,mismatch
v03814,nót,v03814.mp3,5020,nó,mismatch
v03815,nô,v03815.mp3,2402,từnoo,mismatch
v03816,nôi,v03816.mp3,3247,nôi,ok
v03817,nôm,v03817.mp3,3448,tửnom,mismatch
v03818,nôn,v03818.mp3,1972,ngồng,mismatch
v03819,nông,v03819.mp3,523,từnông,mismatch
v03820,nõ,v03820.mp3,6399,từnó,mismatch
v03821,nõn,v03821.mp3,4675,từnõn,mismatch
v03822,nùa,v03822.mp3,6539,từnguồn,mismatch
v03823,nùi,v03823.mp3,6984,tửnổi,mismatch
v03824,nùng,v03824.mp3,4189,nùng,ok
v03825,nú,v03825.mp3,6221,nhú,mismatch
v03826,núa,v03826.mp3,6918,nhú,mismatch
v03827,núc,v03827.mp3,3929,nước,mismatch
v03828,núi,v03828.mp3,1027,núi,ok
v03829,núm,v03829.mp3,3783,nấm,mismatch
v03830,núng,v03830.mp3,5019,từnóng,mismatch
v03831,núp,v03831.mp3,3317,nấc,mismatch
v03832,nút,v03832.mp3,1838,núc,mismatch
v03833,năm,v03833.mp3,26,năm,ok
v03834,năn,v03834.mp3,2778,tựnăng,mismatch
v03835,năng,v03835.mp3,167,tựnăng,mismatch
v03836,nĩa,v03836.mp3,5357,từnỉa,mismatch
v03837,nũng,v03837.mp3,4444,núng,tone_mismatch
v03838,nơ,v03838.mp3,3436,từnhờ,mismatch
v03839,nơi,v03839.mp3,364,từnơi,mismatch
v03840,nơm,v03840.mp3,3821,tựnhấm,mismatch
v03841,nơn,v03841.mp3,5985,tựnâng,mismatch
v03842,nư,v03842.mp3,6540,từnước,mismatch
v03843,nưa,v03843.mp3,4436,từnưa,mismatch
v03844,nưng,v03844.mp3,6334,nâng,mismatch
v03845,nương,v03845.mp3,2182,từnương,mismatch
v03846,nước,v03846.mp3,47,từnước,mismatch
v03847,nướng,v03847.mp3,1704,từnướng,mismatch
v03848,nướu,v03848.mp3,4089,nhu,mismatch
v03849,nười,v03849.mp3,6433,từnơi,mismatch
v03850,nườm,v03850.mp3,4200,nơm,mismatch
v03851,nường,v03851.mp3,6467,tượngnương,mismatch
v03852,nượp,v03852.mp3,4209,nước,mismatch
v03853,nạ,v03853.mp3,2629,tửnà,mismatch
v03854,nạc,v03854.mp3,2724,từnạc,mismatch
v03855,nại,v03855.mp3,1631,cựnãy,mismatch
v03856,nạm,v03856.mp3,4588,từnạm,mismatch
v03857,nạn,v03857.mp3,357,tửnáng,mismatch
v03858,nạng,v03858.mp3,4572,nặng,mismatch
v03859,nạnh,v03859.mp3,5049,lần,mismatch
v03860,nạo,v03860.mp3,2639,tươnglai,mismatch
v03861,nạp,v03861.mp3,2246,từnạp,mismatch
v03862,nạt,v03862.mp3,2954,mạc,mismatch
v03863,nạy,v03863.mp3,5422,từngngày,mismatch
v03864,nả,v03864.mp3,5780,từđã,mismatch
v03865,nải,v03865.mp3,3652,từnãy,mismatch
v03866,nản,v03866.mp3,2361,từnắng,mismatch
v03867,nảo,v03867.mp3,6550,não,tone_mismatch
v03868,nảy,v03868.mp3,1743,nẫy,mismatch
v03869,nấc,v03869.mp3,3096,nứt,mismatch
v03870,nấm,v03870.mp3,1840,nấm,ok
v03871,nấn,v03871.mp3,5265,từnấng,mismatch
v03872,nấng,v03872.mp3,3772,nấng,ok
v03873,nấp,v03873.mp3,3585,nấc,mismatch
v03874,nấu,v03874.mp3,1231,nấu,ok
v03875,nấy,v03875.mp3,2422,nấy,ok
v03876,nầm,v03876.mp3,4283,năm,mismatch
v03877,nần,v03877.mp3,2599,nâng,mismatch
v03878,nầy,v03878.mp3,5028,tửnày,mismatch
v03879,nẩu,v03879.mp3,6223,từnấu,mismatch
v03880,nẩy,v03880.mp3,4922,này,mismatch
v03881,nẫm,v03881.mp3,5614,nẫm,ok
v03882,nẫn,v03882.mp3,7116,tựnẫn,mismatch
v03883,nẫng,v03883.mp3,5583,từnấng,mismatch
v03884,nẫu,v03884.mp3,5234,từnấu,mismatch
v03885,nậm,v03885.mp3,3009,nẩm,tone_mismatch
v03886,nập,v03886.mp3,2841,từnọc,mismatch
v03887,nật,v03887.mp3,6595,tựlập,mismatch
v03888,nậu,v03888.mp3,3451,nấu,tone_mismatch
v03889,nậy,v03889.mp3,6339,này,mismatch
v03890,nắc,v03890.mp3,5634,nhắc,mismatch
v03891,nắm,v03891.mp3,1057,nấm,mismatch
v03892,nắn,v03892.mp3,3204,nắng,mismatch
v03893,nắng,v03893.mp3,1050,cửnắng,mismatch
v03894,nắp,v03894.mp3,2368,từnếp,mismatch
v03895,nằm,v03895.mp3,603,từnăm,mismatch
v03896,nằn,v03896.mp3,6282,nàng,mismatch
v03897,nằng,v03897.mp3,4288,nào,mismatch
v03898,nẳng,v03898.mp3,7115,từnắng,mismatch
v03899,nẵng,v03899.mp3,825,nắng,tone_mismatch
v03900,nặc,v03900.mp3,2867,nặc,ok
v03901,nặm,v03901.mp3,5175,từnăm,mismatch
v03902,nặn,v03902.mp3,3307,tửnặng,mismatch
v03903,nặng,v03903.mp3,639,nặng,ok
v03904,nẹp,v03904.mp3,3985,nẹp,ok
v03905,nẹt,v03905.mp3,4387,tửnghệ,mismatch
v03906,nẻ,v03906.mp3,3818,cửnã,mismatch
v03907,nẻo,v03907.mp3,3433,nẻo,ok
v03908,nếm,v03908.mp3,2747,nếm,ok
v03909,nến,v03909.mp3,2873,nến,ok
v03910,nếnh,v03910.mp3,4188,từnến,mismatch
v03911,nếp,v03911.mp3,1991,nét,mismatch
v03912,nết,v03912.mp3,3724,nếp,mismatch
v03913,nếu,v03913.mp3,221,từnếu,mismatch
v03914,nề,v03914.mp3,1648,tưnề,mismatch
v03915,nền,v03915.mp3,791,nên,tone_mismatch
v03916,nềnh,v03916.mp3,6742,nên,mismatch
v03917,nể,v03917.mp3,2552,từnến,mismatch
v03918,nệ,v03918.mp3,4502,từnệm,mismatch
v03919,nệm,v03919.mp3,3472,từnền,mismatch
v03920,nện,v03920.mp3,5067,cửnền,mismatch
v03921,nỉ,v03921.mp3,2972,từmỹ,mismatch
v03922,nị,v03922.mp3,6189,từnị,mismatch
v03923,nịch,v03923.mp3,4441,mệt,mismatch
v03924,nịnh,v03924.mp3,3825,từniềm,mismatch
v03925,nịt,v03925.mp3,4782,từnệt,mismatch
v03926,nịu,v03926.mp3,4602,nhiều,mismatch
v03927,nọ,v03927.mp3,2416,nó,tone_mismatch
v03928,nọc,v03928.mp3,3756,từnhọc,mismatch
v03929,nọi,v03929.mp3,5743,nói,tone_mismatch
v03930,nọng,v03930.mp3,5117,lỏng,mismatch
v03931,nọt,v03931.mp3,5437,từnọc,mismatch
v03932,nỏ,v03932.mp3,4672,từnó,mismatch
v03933,nỏng,v03933.mp3,6986,nóng,tone_mismatch
v03934,nốc,v03934.mp3,5335,từnấc,mismatch
v03935,nối,v03935.mp3,964,từnúi,mismatch
v03936,nống,v03936.mp3,6434,nóng,mismatch
v03937,nốp,v03937.mp3,6541,nấc,mismatch
v03938,nốt,v03938.mp3,2128,nốc,mismatch
v03939,nồi,v03939.mp3,1964,từnội,mismatch
v03940,nồm,v03940.mp3,4361,tửnợm,mismatch
v03941,nồng,v03941.mp3,1656,từlòng,mismatch
v03942,nổ,v03942.mp3,1078,từnó,mismatch
v03943,nổi,v03943.mp3,546,từnổi,mismatch
v03944,nỗ,v03944.mp3,1121,nấu,mismatch
v03945,nỗi,v03945.mp3,1107,từnổi,mismatch
v03946,nộ,v03946.mp3,2823,từnội,mismatch
v03947,nội,v03947.mp3,130,nội,ok
v03948,nộm,v03948.mp3,3807,từngộng,mismatch
v03949,nộn,v03949.mp3,5557,nổng,mismatch
v03950,nộp,v03950.mp3,961,nợ,mismatch
v03951,nột,v03951.mp3,6637,họcthửtháchtruyềnthôngtrêncáctàungầmgiatănggiaiđoạntríchgiatănggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtrưởnggiaiđoạntăngtăngtrưởnggiaiđoạntăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtăngtratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratratra,mismatch
v03952,nớ,v03952.mp3,5633,từnớ,mismatch
v03953,nới,v03953.mp3,2376,từnới,mismatch
v03954,nớp,v03954.mp3,3934,từnước,mismatch
v03955,nớt,v03955.mp3,3733,nấc,mismatch
v03956,nờ,v03956.mp3,6987,nơ,tone_mismatch
v03957,nở,v03957.mp3,1590,từnở,mismatch
v03958,nởi,v03958.mp3,6161,nới,tone_mismatch
v03959,nỡ,v03959.mp3,3408,nở,tone_mismatch
v03960,nợ,v03960.mp3,723,nợ,ok
v03961,nụ,v03961.mp3,1672,ngấu,mismatch
v03962,nục,v03962.mp3,4029,từlục,mismatch
v03963,nủ,v03963.mp3,6081,nấu,mismatch
v03964,nủa,v03964.mp3,6510,nũa,tone_mismatch
v03965,nứa,v03965.mp3,3893,từnước,mismatch
v03966,nức,v03966.mp3,2444,nước,mismatch
v03967,nứt,v03967.mp3,2125,nấc,mismatch
v03968,nừng,v03968.mp3,6983,ngữ,mismatch
v03969,nửa,v03969.mp3,1067,từnữ,mismatch
v03970,nữ,v03970.mp3,320,từnữ,mismatch
v03971,nữa,v03971.mp3,492,từnữa,mismatch
v03972,nững,v03972.mp3,6733,từnứng,mismatch
v03973,nự,v03973.mp3,6188,từnữ,mismatch
v03974,nực,v03974.mp3,3593,tựlực,mismatch
v03975,nựng,v03975.mp3,4339,từnấng,mismatch
v03976,o,v03976.mp3,1851,ô,mismatch
v03977,oa,v03977.mp3,5372,oa,ok
v03978,oai,v03978.mp3,2537,coi,mismatch
v03979,oan,v03979.mp3,1479,tửoanh,mismatch
v03980,oang,v03980.mp3,4685,oan,mismatch
v03981,oanh,v03981.mp3,1797,vân,mismatch
v03982,oe,v03982.mp3,5758,khoe,mismatch
v03983,oi,v03983.mp3,3241,ơi,mismatch
v03984,om,v03984.mp3,3510,âm,mismatch
v03985,on,v03985.mp3,2740,ư,mismatch
v03986,ong,v03986.mp3,2010,ông,mismatch
v03987,oong,v03987.mp3,6276,ông,mismatch
v03988,oà,v03988.mp3,2926,hoa,mismatch
v03989,oách,v03989.mp3,5174,quất,mismatch
v03990,oái,v03990.mp3,4084,oái,ok
v03991,oán,v03991.mp3,3113,oán,ok
v03992,oánh,v03992.mp3,4583,quấn,mismatch
v03993,oát,v03993.mp3,5895,quát,mismatch
v03994,oét,v03994.mp3,6432,quếch,mismatch
v03995,oải,v03995.mp3,3643,oái,tone_mismatch
v03996,oản,v03996.mp3,6143,oán,tone_mismatch
v03997,pa,v03997.mp3,2184,ba,mismatch
v03998,pai,v03998.mp3,5632,tai,mismatch
v03999,pam,v03999.mp3,5720,bam,mismatch
v04000,pan,v04000.mp3,3637,tánh,mismatch
v04001,pang,v04001.mp3,5299,tăng,mismatch
v04002,panh,v04002.mp3,4960,tân,mismatch
v04003,pao,v04003.mp3,4322,tao,mismatch
v04004,pau,v04004.mp3,6583,tao,mismatch
v04005,pay,v04005.mp3,4334,tết,mismatch
v04006,pe,v04006.mp3,5047,bé,mismatch
v04007,pen,v04007.mp3,4663,tên,mismatch
v04008,peng,v04008.mp3,4547,hang,mismatch
v04009,peo,v04009.mp3,6914,teo,mismatch
v04010,pha,v04010.mp3,1469,từphát,mismatch
v04011,phai,v04011.mp3,2936,phai,ok
v04012,pham,v04012.mp3,1658,phàm,tone_mismatch
v04013,phan,v04013.mp3,864,saoanh,mismatch
v04014,phang,v04014.mp3,4767,phan,mismatch
v04015,phanh,v04015.mp3,2373,từphanh,mismatch
v04016,phao,v04016.mp3,2638,phao,ok
v04017,phau,v04017.mp3,5037,vâu,mismatch
v04018,phay,v04018.mp3,4646,phây,mismatch
